Data,AMM,BEST,EA,EPNP,ESPI,GMSST,ITSMRG2,MEI,MEI V2,NOI,NIN1+2,NIN3,NIN3.4,NIN4,NTA,PACWARM,PWR,SOI,TNI,WHWP,WP,PDO,PNA,AMO,NAO,AAO,AO,QBO,SIOD,IOD,ONI,TNA,TSA,IASAS,SAODI,SASDI
1898-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
